Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-CAT-009,Source record,EPH-0149,E.T. film and Kuwahara bicycle feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0149/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — October/November 1982 — Volume 2 Number 4. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0157,Huffy Pro Lightning preview,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0157/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — October/November 1982 — Volume 2 Number 4. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0163,Haro number-plate heritage advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0163/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — October/November 1982 — Volume 2 Number 4. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0187,Nine-bike shootout overview,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0187/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0188,Huffy Pro 2 shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0188/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0189,Cycle Pro Macho shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0189/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0190,Falcon BMX shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0190/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0191,California Star and Trax Pro comparison,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0191/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0209,Firebird British chromoly frame-set feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0209/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0210,Mongoose Pro Class complete-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0210/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0212,Bournemouth BMX track-focus report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0212/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Archive collection. PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0221,ABMX national track-list publication,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0221/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Archive collection. PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
